CMDLINE /usr/bin/python3 shell_sort.py
MEM 21.242188 1632149691.0254
MEM 21.242188 1632149691.0255
MEM 21.242188 1632149691.0256
MEM 21.242188 1632149691.0258
MEM 21.242188 1632149691.0259
MEM 21.242188 1632149691.0261
MEM 21.242188 1632149691.0262
MEM 21.242188 1632149691.0263
MEM 21.242188 1632149691.0264
MEM 21.242188 1632149691.0265
MEM 21.242188 1632149691.0266
MEM 21.242188 1632149691.0267
MEM 21.242188 1632149691.0268
MEM 21.242188 1632149691.0269
MEM 21.242188 1632149691.0270
MEM 21.242188 1632149691.0272
MEM 21.242188 1632149691.0273
MEM 21.242188 1632149691.0274
MEM 21.242188 1632149691.0275
MEM 21.242188 1632149691.0276
MEM 21.242188 1632149691.0277
MEM 21.242188 1632149691.0278
MEM 21.242188 1632149691.0279
MEM 21.242188 1632149691.0280
MEM 21.242188 1632149691.0281
MEM 21.242188 1632149691.0282
MEM 21.242188 1632149691.0283
MEM 21.242188 1632149691.0284
MEM 21.242188 1632149691.0286
MEM 21.242188 1632149691.0287
MEM 21.242188 1632149691.0288
MEM 21.242188 1632149691.0289
MEM 21.242188 1632149691.0290
MEM 21.242188 1632149691.0291
MEM 21.242188 1632149691.0292
MEM 21.242188 1632149691.0293
MEM 21.242188 1632149691.0294
MEM 21.242188 1632149691.0296
MEM 21.242188 1632149691.0297
MEM 21.242188 1632149691.0298
MEM 21.242188 1632149691.0299
MEM 21.242188 1632149691.0300
MEM 21.242188 1632149691.0301
MEM 21.242188 1632149691.0302
MEM 21.242188 1632149691.0303
MEM 21.242188 1632149691.0304
MEM 21.242188 1632149691.0305
MEM 21.242188 1632149691.0306
MEM 21.242188 1632149691.0307
MEM 21.242188 1632149691.0308
MEM 21.242188 1632149691.0310
MEM 21.242188 1632149691.0311
MEM 21.242188 1632149691.0312
MEM 21.242188 1632149691.0313
MEM 21.242188 1632149691.0314
MEM 21.242188 1632149691.0315
MEM 21.242188 1632149691.0316
MEM 21.242188 1632149691.0317
MEM 21.242188 1632149691.0318
MEM 21.242188 1632149691.0319
MEM 21.242188 1632149691.0320
MEM 21.242188 1632149691.0321
MEM 21.242188 1632149691.0323
MEM 21.242188 1632149691.0324
MEM 21.242188 1632149691.0325
MEM 21.242188 1632149691.0326
MEM 21.242188 1632149691.0327
MEM 21.242188 1632149691.0328
MEM 21.242188 1632149691.0329
MEM 21.242188 1632149691.0330
MEM 21.242188 1632149691.0331
MEM 21.242188 1632149691.0332
MEM 21.242188 1632149691.0333
MEM 21.242188 1632149691.0334
MEM 21.242188 1632149691.0336
MEM 21.242188 1632149691.0337
MEM 21.242188 1632149691.0338
MEM 21.242188 1632149691.0339
MEM 21.242188 1632149691.0340
MEM 21.242188 1632149691.0341
MEM 21.242188 1632149691.0342
MEM 21.242188 1632149691.0343
MEM 21.242188 1632149691.0344
MEM 21.242188 1632149691.0345
MEM 21.242188 1632149691.0346
MEM 21.242188 1632149691.0347
MEM 21.242188 1632149691.0349
MEM 21.242188 1632149691.0350
MEM 21.242188 1632149691.0351
MEM 21.242188 1632149691.0352
MEM 21.242188 1632149691.0353
MEM 21.242188 1632149691.0354
MEM 21.242188 1632149691.0355
MEM 21.242188 1632149691.0356
MEM 21.242188 1632149691.0357
MEM 21.242188 1632149691.0359
MEM 21.242188 1632149691.0360
MEM 21.242188 1632149691.0361
MEM 21.242188 1632149691.0362
MEM 21.242188 1632149691.0363
MEM 21.242188 1632149691.0364
MEM 21.242188 1632149691.0365
MEM 21.242188 1632149691.0366
MEM 21.242188 1632149691.0367
MEM 21.242188 1632149691.0368
MEM 21.242188 1632149691.0369
MEM 21.242188 1632149691.0370
MEM 21.242188 1632149691.0372
MEM 21.242188 1632149691.0373
MEM 21.242188 1632149691.0374
MEM 21.242188 1632149691.0375
MEM 21.242188 1632149691.0376
MEM 21.242188 1632149691.0377
MEM 21.242188 1632149691.0378
MEM 21.242188 1632149691.0380
MEM 21.242188 1632149691.0381
MEM 21.242188 1632149691.0382
MEM 21.242188 1632149691.0383
MEM 21.242188 1632149691.0384
MEM 21.242188 1632149691.0385
MEM 21.242188 1632149691.0386
MEM 21.242188 1632149691.0387
MEM 21.242188 1632149691.0388
MEM 21.242188 1632149691.0389
MEM 21.242188 1632149691.0390
MEM 21.242188 1632149691.0391
MEM 21.242188 1632149691.0392
MEM 21.242188 1632149691.0393
MEM 21.242188 1632149691.0394
MEM 21.242188 1632149691.0396
MEM 21.242188 1632149691.0397
MEM 21.242188 1632149691.0398
MEM 21.242188 1632149691.0399
MEM 21.242188 1632149691.0401
MEM 21.242188 1632149691.0402
MEM 21.242188 1632149691.0403
MEM 21.242188 1632149691.0404
MEM 21.242188 1632149691.0405
MEM 21.242188 1632149691.0406
MEM 21.242188 1632149691.0407
MEM 21.242188 1632149691.0408
MEM 21.242188 1632149691.0409
MEM 21.242188 1632149691.0410
MEM 21.242188 1632149691.0411
MEM 21.242188 1632149691.0412
MEM 21.242188 1632149691.0414
MEM 21.242188 1632149691.0415
MEM 21.242188 1632149691.0416
MEM 21.242188 1632149691.0417
MEM 21.242188 1632149691.0418
MEM 21.242188 1632149691.0419
MEM 21.242188 1632149691.0420
MEM 21.242188 1632149691.0421
MEM 21.242188 1632149691.0422
MEM 21.242188 1632149691.0423
MEM 21.242188 1632149691.0424
MEM 21.242188 1632149691.0425
MEM 21.242188 1632149691.0426
MEM 21.242188 1632149691.0427
MEM 21.242188 1632149691.0428
MEM 21.242188 1632149691.0429
MEM 21.242188 1632149691.0430
MEM 21.242188 1632149691.0431
MEM 21.242188 1632149691.0432
MEM 21.242188 1632149691.0433
MEM 21.242188 1632149691.0435
MEM 21.242188 1632149691.0436
MEM 21.242188 1632149691.0437
MEM 21.242188 1632149691.0438
MEM 21.242188 1632149691.0439
MEM 21.242188 1632149691.0440
MEM 21.242188 1632149691.0441
MEM 21.242188 1632149691.0442
MEM 21.242188 1632149691.0443
MEM 21.242188 1632149691.0444
MEM 21.242188 1632149691.0445
MEM 21.242188 1632149691.0446
MEM 21.242188 1632149691.0447
MEM 21.242188 1632149691.0448
MEM 21.242188 1632149691.0449
MEM 21.242188 1632149691.0450
MEM 21.242188 1632149691.0451
MEM 21.242188 1632149691.0452
MEM 21.242188 1632149691.0454
MEM 21.242188 1632149691.0456
MEM 21.242188 1632149691.0457
MEM 21.242188 1632149691.0458
MEM 21.242188 1632149691.0460
MEM 21.242188 1632149691.0461
MEM 21.242188 1632149691.0462
MEM 21.242188 1632149691.0463
MEM 21.242188 1632149691.0464
MEM 21.242188 1632149691.0465
MEM 21.242188 1632149691.0466
MEM 21.242188 1632149691.0467
MEM 21.242188 1632149691.0469
MEM 21.242188 1632149691.0470
MEM 21.242188 1632149691.0471
MEM 21.242188 1632149691.0472
MEM 21.242188 1632149691.0473
MEM 21.242188 1632149691.0474
MEM 21.242188 1632149691.0475
MEM 21.242188 1632149691.0476
MEM 21.242188 1632149691.0477
MEM 21.242188 1632149691.0478
MEM 21.242188 1632149691.0480
MEM 21.242188 1632149691.0481
MEM 21.242188 1632149691.0482
MEM 21.242188 1632149691.0484
MEM 21.242188 1632149691.0485
MEM 21.242188 1632149691.0486
MEM 21.242188 1632149691.0488
MEM 21.242188 1632149691.0489
MEM 21.242188 1632149691.0490
MEM 21.242188 1632149691.0492
MEM 21.242188 1632149691.0493
MEM 21.242188 1632149691.0494
MEM 21.242188 1632149691.0495
MEM 21.242188 1632149691.0497
MEM 21.242188 1632149691.0498
MEM 21.242188 1632149691.0499
MEM 21.242188 1632149691.0501
MEM 21.242188 1632149691.0502
MEM 21.242188 1632149691.0503
MEM 21.242188 1632149691.0504
MEM 21.242188 1632149691.0506
MEM 21.242188 1632149691.0508
MEM 21.242188 1632149691.0509
MEM 21.242188 1632149691.0510
MEM 21.242188 1632149691.0511
MEM 21.242188 1632149691.0513
MEM 21.242188 1632149691.0514
MEM 21.242188 1632149691.0515
MEM 21.242188 1632149691.0517
MEM 21.242188 1632149691.0518
MEM 21.242188 1632149691.0519
MEM 21.242188 1632149691.0521
MEM 21.242188 1632149691.0522
MEM 21.242188 1632149691.0523
FUNC __main__.CreateLists 18.9102 1632149690.8490 21.2422 1632149690.8570 0
FUNC __main__.Sort 21.2422 1632149690.8570 21.2422 1632149690.8823 0
FUNC __main__.Sort 21.2422 1632149690.8859 21.2422 1632149690.9011 0
FUNC __main__.Sort 21.2422 1632149690.9206 21.2422 1632149690.9438 0
MEM 21.242188 1632149691.0525
MEM 21.242188 1632149691.0526
MEM 21.242188 1632149691.0528
MEM 21.242188 1632149691.0529
MEM 21.242188 1632149691.0530
MEM 21.242188 1632149691.0531
MEM 21.242188 1632149691.0533
MEM 21.242188 1632149691.0534
MEM 21.242188 1632149691.0535
MEM 21.242188 1632149691.0537
MEM 21.242188 1632149691.0538
MEM 21.242188 1632149691.0540
MEM 21.242188 1632149691.0541
MEM 21.242188 1632149691.0542
MEM 21.242188 1632149691.0544
MEM 21.242188 1632149691.0545
MEM 21.242188 1632149691.0546
MEM 21.242188 1632149691.0548
MEM 21.242188 1632149691.0549
MEM 21.242188 1632149691.0550
MEM 21.242188 1632149691.0552
MEM 21.242188 1632149691.0553
MEM 21.242188 1632149691.0554
MEM 21.242188 1632149691.0556
MEM 21.242188 1632149691.0557
MEM 21.242188 1632149691.0558
MEM 21.242188 1632149691.0560
MEM 21.242188 1632149691.0561
MEM 20.492188 1632149691.0562
MEM 20.027344 1632149691.0564
MEM 19.777344 1632149691.0565
MEM 19.777344 1632149691.0567
MEM 19.777344 1632149691.0569
MEM 19.777344 1632149691.0571
MEM 19.777344 1632149691.0572
MEM 19.777344 1632149691.0574
MEM 19.777344 1632149691.0575
MEM 19.777344 1632149691.0579
MEM 19.777344 1632149691.0581
MEM 19.777344 1632149691.0582
MEM 19.777344 1632149691.0583
MEM 19.777344 1632149691.0585
MEM 19.777344 1632149691.0586
MEM 19.777344 1632149691.0587
MEM 19.777344 1632149691.0588
MEM 19.777344 1632149691.0590
MEM 19.777344 1632149691.0591
MEM 19.777344 1632149691.0592
MEM 19.777344 1632149691.0594
MEM 19.777344 1632149691.0595
MEM 19.777344 1632149691.0596
MEM 19.777344 1632149691.0598
MEM 19.777344 1632149691.0600
MEM 19.777344 1632149691.0601
MEM 19.777344 1632149691.0602
MEM 19.777344 1632149691.0604
MEM 19.777344 1632149691.0605
MEM 0.000000 1632149691.0606
MEM 0.000000 1632149691.0608
MEM 0.000000 1632149691.0609
MEM 0.000000 1632149691.0610
MEM 0.000000 1632149691.0611
MEM 0.000000 1632149691.0613
MEM 0.000000 1632149691.0614
MEM 0.000000 1632149691.0615
